"","x","y","z"
"522",2.548005626899,0.666666770985103,-154.967814236173
"523",2.610505626899,0.666666770985103,-157.685499016009
"524",2.673005626899,0.666666770985103,-160.803442304356
"525",2.735505626899,0.666666770985103,-164.321275173301
"526",1.235505626899,0.750000104318436,-186.638467031406
"527",1.298005626899,0.750000104318436,-182.638827820419
"528",1.360505626899,0.750000104318436,-178.707229818022
"529",1.423005626899,0.750000104318436,-174.88298960515
"530",1.485505626899,0.750000104318436,-171.203966443661
"531",1.548005626899,0.750000104318436,-167.70677394958
"532",1.610505626899,0.750000104318436,-164.425175051275
"533",1.673005626899,0.750000104318436,-161.392345500794
"534",1.735505626899,0.750000104318436,-158.637708785066
"535",1.798005626899,0.750000104318436,-156.186616061668
"536",1.860505626899,0.750000104318436,-154.063078160978
"537",1.923005626899,0.750000104318436,-152.286872983441
"538",1.985505626899,0.750000104318436,-150.877633223473
"539",2.048005626899,0.750000104318436,-149.849826297624
"540",2.110505626899,0.750000104318436,-149.211289184335
"541",2.173005626899,0.750000104318436,-148.970030438655
"542",2.235505626899,0.750000104318436,-149.131863846868
"543",2.298005626899,0.750000104318436,-149.700763845536
"544",2.360505626899,0.750000104318436,-150.679206667724
"545",2.423005626899,0.750000104318436,-152.068492772276
"546",2.485505626899,0.750000104318436,-153.869047612564
"547",2.548005626899,0.750000104318436,-156.08069333036
"548",2.610505626899,0.750000104318436,-158.70287200769
"549",2.673005626899,0.750000104318436,-161.734790181949
"550",2.735505626899,0.750000104318436,-165.175471236087
"551",1.235505626899,0.833333437651769,-192.690516570237
"552",1.298005626899,0.833333437651769,-188.361134066152
"553",1.360505626899,0.833333437651769,-184.102024409036
"554",1.423005626899,0.833333437651769,-179.953826810688
"555",1.485505626899,0.833333437651769,-175.956504798662
"556",1.548005626899,0.833333437651769,-172.147579099691
"557",1.610505626899,0.833333437651769,-168.563374078266
"558",1.673005626899,0.833333437651769,-165.239401292348
"559",1.735505626899,0.833333437651769,-162.204330683989
"560",1.798005626899,0.833333437651769,-159.486292122841
"561",1.860505626899,0.833333437651769,-157.108984857215
"562",1.923005626899,0.833333437651769,-155.099188904816
"563",1.985505626899,0.833333437651769,-153.46846402685
"564",2.048005626899,0.833333437651769,-152.230211211929
"565",2.110505626899,0.833333437651769,-151.39485572233
"566",2.173005626899,0.833333437651769,-150.970202274633
"567",2.235505626899,0.833333437651769,-150.961803553828
"568",2.298005626899,0.833333437651769,-151.373325888501
"569",2.360505626899,0.833333437651769,-152.206902731197
"570",2.423005626899,0.833333437651769,-153.463471259795
"571",2.485505626899,0.833333437651769,-155.143085857711
"572",2.548005626899,0.833333437651769,-157.245187422856
"573",2.610505626899,0.833333437651769,-159.768780724124
"574",2.673005626899,0.833333437651769,-162.712468769911
"575",2.735505626899,0.833333437651769,-166.074380758717
"576",1.235505626899,0.916666770985103,-199.11446098213
"577",1.298005626899,0.916666770985103,-194.425817967886
"578",1.360505626899,0.916666770985103,-189.810444190687
"579",1.423005626899,0.916666770985103,-185.310318974177
"580",1.485505626899,0.916666770985103,-180.969294547435
"581",1.548005626899,0.916666770985103,-176.824884703516
"582",1.610505626899,0.916666770985103,-172.917850066489
"583",1.673005626899,0.916666770985103,-169.281277846483
"584",1.735505626899,0.916666770985103,-165.946793166903
"585",1.798005626899,0.916666770985103,-162.946337639713
"586",1.860505626899,0.916666770985103,-160.306319036096
"587",1.923005626899,0.916666770985103,-158.043734701049
"588",1.985505626899,0.916666770985103,-156.175369665615
"589",2.048005626899,0.916666770985103,-154.714576360402
"590",2.110505626899,0.916666770985103,-153.671614798219
"591",2.173005626899,0.916666770985103,-153.054031697334
"592",2.235505626899,0.916666770985103,-152.867053409967
"593",2.298005626899,0.916666770985103,-153.113975511229
"594",2.360505626899,0.916666770985103,-153.796540288176
"595",2.423005626899,0.916666770985103,-154.915297042755
"596",2.485505626899,0.916666770985103,-156.469928190041
"597",2.548005626899,0.916666770985103,-158.459485327863
"598",2.610505626899,0.916666770985103,-160.88243654191
"599",2.673005626899,0.916666770985103,-163.736491707066
"600",2.735505626899,0.916666770985103,-167.018434374367
"601",1.235505626899,1.00000010431844,-205.884155338094
"602",1.298005626899,1.00000010431844,-200.808174392132
"603",1.360505626899,1.00000010431844,-195.80996362162
"604",1.423005626899,1.00000010431844,-190.933734813672
"605",1.485505626899,1.00000010431844,-186.223580104721
"606",1.548005626899,1.00000010431844,-181.723544583808
"607",1.610505626899,1.00000010431844,-177.4712743311
"608",1.673005626899,1.00000010431844,-173.504032251671
"609",1.735505626899,1.00000010431844,-169.85553877364
"610",1.798005626899,1.00000010431844,-166.559723917222
"611",1.860505626899,1.00000010431844,-163.637013686787
"612",1.923005626899,1.00000010431844,-161.108151776002
"613",1.985505626899,1.00000010431844,-158.989985057039
"614",2.048005626899,1.00000010431844,-157.295764773277
"615",2.110505626899,1.00000010431844,-156.035521178704
"616",2.173005626899,1.00000010431844,-155.216477499953
"617",2.235505626899,1.00000010431844,-154.843476227829
"618",2.298005626899,1.00000010431844,-154.919401397964
"619",2.360505626899,1.00000010431844,-155.445589850575
"620",2.423005626899,1.00000010431844,-156.422220830836
"621",2.485505626899,1.00000010431844,-157.84863548771
"622",2.548005626899,1.00000010431844,-159.723457214587
"623",2.610505626899,1.00000010431844,-162.044365441054
"624",2.673005626899,1.00000010431844,-164.807669726382
"625",2.735505626899,1.00000010431844,-168.008297471901
